trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,capacity,train_model,original_price_scraping,BasicSeat
00006,60000,71801,AVE,AVE,2025-06-20 11:27:00,2025-06-20 14:46:00,0 days 03:19:00,00006_20-06-2025-11.27,826.0,S-103,91.9,93.71
00009,60000,71801,IRYO,IRYO,2025-06-20 12:22:00,2025-06-20 15:14:00,0 days 02:52:00,00009_20-06-2025-12.22,461.0,S-109,35.57,54.16
00013,60000,71801,AVE,AVE,2025-06-20 12:27:00,2025-06-20 15:44:00,0 days 03:17:00,00013_20-06-2025-12.27,378.0,S-103,40.7,47.06
00004,60000,71801,AVE,AVE,2025-06-20 12:57:00,2025-06-20 15:34:00,0 days 02:37:00,00004_20-06-2025-12.57,414.0,S-103,67.8,60.16
00014,60000,71801,AVE INT,AVE INT,2025-06-20 13:18:00,2025-06-20 16:22:00,0 days 03:04:00,00014_20-06-2025-13.18,339.0,S-100,45.95,44.11
00004,60000,71801,AVE,AVE,2025-06-20 13:57:00,2025-06-20 16:34:00,0 days 02:37:00,00004_20-06-2025-13.57,414.0,S-103,67.8,54.78
00009,60000,71801,IRYO,IRYO,2025-06-20 14:02:00,2025-06-20 16:54:00,0 days 02:52:00,00009_20-06-2025-14.02,461.0,S-109,54.46,64.48
00015,60000,71801,OUIGO,OUIGO,2025-06-20 14:12:00,2025-06-20 16:49:00,0 days 02:37:00,00015_20-06-2025-14.12,509.0,S-108,39.0,29.3
00016,60000,71801,AVE,AVE,2025-06-20 14:27:00,2025-06-20 17:24:00,0 days 02:57:00,00016_20-06-2025-14.27,291.0,S-100,80.45,85.08
00017,60000,71801,IRYO,IRYO,2025-06-20 14:42:00,2025-06-20 17:41:00,0 days 02:59:00,00017_20-06-2025-14.42,461.0,S-109,80.1,90.18
00004,60000,71801,AVE,AVE,2025-06-20 14:57:00,2025-06-20 17:34:00,0 days 02:37:00,00004_20-06-2025-14.57,414.0,S-103,81.35,80.27
00018,60000,71801,AVLO,AVLO,2025-06-20 15:27:00,2025-06-20 18:46:00,0 days 03:19:00,00018_20-06-2025-15.27,547.0,S-106,45.0,40.65
00004,60000,71801,AVE,AVE,2025-06-20 15:57:00,2025-06-20 18:34:00,0 days 02:37:00,00004_20-06-2025-15.57,414.0,S-103,81.35,74.22
00007,60000,71801,AVE,AVE,2025-06-20 16:27:00,2025-06-20 19:19:00,0 days 02:52:00,00007_20-06-2025-16.27,414.0,S-103,68.95,65.31
00002,60000,71801,IRYO,IRYO,2025-06-20 16:37:00,2025-06-20 19:14:00,0 days 02:37:00,00002_20-06-2025-16.37,461.0,S-109,54.46,61.88
00004,60000,71801,AVE,AVE,2025-06-20 16:57:00,2025-06-20 19:34:00,0 days 02:37:00,00004_20-06-2025-16.57,414.0,S-103,81.35,72.63
00015,60000,71801,OUIGO,OUIGO,2025-06-20 17:17:00,2025-06-20 19:54:00,0 days 02:37:00,00015_20-06-2025-17.17,509.0,S-108,35.0,49.52
00009,60000,71801,IRYO,IRYO,2025-06-20 17:22:00,2025-06-20 20:14:00,0 days 02:52:00,00009_20-06-2025-17.22,461.0,S-109,60.58,66.23
00018,60000,71801,AVLO,AVLO,2025-06-20 17:27:00,2025-06-20 20:46:00,0 days 03:19:00,00018_20-06-2025-17.27,581.0,S-106,45.0,54.43
00004,60000,71801,AVE,AVE,2025-06-20 17:57:00,2025-06-20 20:34:00,0 days 02:37:00,00004_20-06-2025-17.57,414.0,S-103,45.95,42.3
00016,60000,71801,AVE,AVE,2025-06-20 18:27:00,2025-06-20 21:24:00,0 days 02:57:00,00016_20-06-2025-18.27,836.0,S-103,68.95,67.1
00002,60000,71801,IRYO,IRYO,2025-06-20 18:32:00,2025-06-20 21:09:00,0 days 02:37:00,00002_20-06-2025-18.32,461.0,S-109,31.97,33.62
00004,60000,71801,AVE,AVE,2025-06-20 18:57:00,2025-06-20 21:34:00,0 days 02:37:00,00004_20-06-2025-18.57,414.0,S-103,54.25,50.19
00009,60000,71801,IRYO,IRYO,2025-06-20 19:29:00,2025-06-20 22:21:00,0 days 02:52:00,00009_20-06-2025-19.29,461.0,S-109,62.84,37.65
00019,60000,71801,AVLO,AVLO,2025-06-20 19:34:00,2025-06-20 22:55:00,0 days 03:21:00,00019_20-06-2025-19.34,581.0,S-106,29.0,23.42
00004,60000,71801,AVE,AVE,2025-06-20 20:05:00,2025-06-20 22:42:00,0 days 02:37:00,00004_20-06-2025-20.05,414.0,S-103,54.25,41.94
00009,60000,71801,IRYO,IRYO,2025-06-20 20:22:00,2025-06-20 23:14:00,0 days 02:52:00,00009_20-06-2025-20.22,461.0,S-109,29.26,26.98
00020,60000,71801,AVE,AVE,2025-06-20 20:27:00,2025-06-20 23:48:00,0 days 03:21:00,00020_20-06-2025-20.27,414.0,S-103,40.2,32.66
00005,60000,71801,OUIGO,OUIGO,2025-06-20 21:02:00,2025-06-20 23:54:00,0 days 02:52:00,00005_20-06-2025-21.02,509.0,S-108,19.0,27.82
00007,60000,71801,AVE,AVE,2025-06-20 21:07:00,2025-06-20 23:59:00,0 days 02:52:00,00007_20-06-2025-21.07,414.0,S-103,68.95,59.9
00021,60000,71801,AVLO,AVLO,2025-06-21 06:27:00,2025-06-21 09:25:00,0 days 02:58:00,00021_21-06-2025-06.27,581.0,S-106,25.0,25.01
00005,60000,71801,OUIGO,OUIGO,2025-06-21 07:02:00,2025-06-21 09:54:00,0 days 02:52:00,00005_21-06-2025-07.02,509.0,S-108,35.0,33.98
00006,60000,71801,AVE,AVE,2025-06-21 07:27:00,2025-06-21 10:46:00,0 days 03:19:00,00006_21-06-2025-07.27,414.0,S-103,45.95,38.19
00009,60000,71801,IRYO,IRYO,2025-06-21 08:07:00,2025-06-21 10:59:00,0 days 02:52:00,00009_21-06-2025-08.07,461.0,S-109,35.57,39.17
00007,60000,71801,AVE,AVE,2025-06-21 08:27:00,2025-06-21 11:19:00,0 days 02:52:00,00007_21-06-2025-08.27,414.0,S-103,45.95,42.32
00008,60000,71801,AVE,AVE,2025-06-21 08:57:00,2025-06-21 11:41:00,0 days 02:44:00,00008_21-06-2025-08.57,836.0,S-103,47.45,47.09
00009,60000,71801,IRYO,IRYO,2025-06-21 09:22:00,2025-06-21 12:14:00,0 days 02:52:00,00009_21-06-2025-09.22,461.0,S-109,35.57,57.52
00010,60000,71801,AVE,AVE,2025-06-21 09:27:00,2025-06-21 12:41:00,0 days 03:14:00,00010_21-06-2025-09.27,414.0,S-103,45.95,39.78
00009,60000,71801,IRYO,IRYO,2025-06-21 09:57:00,2025-06-21 12:49:00,0 days 02:52:00,00009_21-06-2025-09.57,461.0,S-109,41.04,42.12
00011,60000,71801,OUIGO,OUIGO,2025-06-21 10:02:00,2025-06-21 13:04:00,0 days 03:02:00,00011_21-06-2025-10.02,509.0,S-108,35.0,25.68
00012,60000,71801,AVLO,AVLO,2025-06-21 10:27:00,2025-06-21 13:19:00,0 days 02:52:00,00012_21-06-2025-10.27,581.0,S-106,39.0,37.32
00009,60000,71801,IRYO,IRYO,2025-06-21 11:22:00,2025-06-21 14:14:00,0 days 02:52:00,00009_21-06-2025-11.22,461.0,S-109,35.57,53.15
00006,60000,71801,AVE,AVE,2025-06-21 11:27:00,2025-06-21 14:46:00,0 days 03:19:00,00006_21-06-2025-11.27,803.0,S-103,40.2,31.33
00009,60000,71801,IRYO,IRYO,2025-06-21 12:22:00,2025-06-21 15:14:00,0 days 02:52:00,00009_21-06-2025-12.22,461.0,S-109,31.2,54.4
00013,60000,71801,AVE,AVE,2025-06-21 12:27:00,2025-06-21 15:44:00,0 days 03:17:00,00013_21-06-2025-12.27,378.0,S-103,45.95,56.14
00014,60000,71801,AVE INT,AVE INT,2025-06-21 13:18:00,2025-06-21 16:22:00,0 days 03:04:00,00014_21-06-2025-13.18,339.0,S-100,68.95,66.19
00015,60000,71801,OUIGO,OUIGO,2025-06-21 14:12:00,2025-06-21 16:49:00,0 days 02:37:00,00015_21-06-2025-14.12,509.0,S-108,19.0,10.0
00017,60000,71801,IRYO,IRYO,2025-06-21 14:42:00,2025-06-21 17:41:00,0 days 02:59:00,00017_21-06-2025-14.42,461.0,S-109,34.77,20.04
00018,60000,71801,AVLO,AVLO,2025-06-21 15:27:00,2025-06-21 18:46:00,0 days 03:19:00,00018_21-06-2025-15.27,547.0,S-106,25.0,19.28
00007,60000,71801,AVE,AVE,2025-06-21 16:27:00,2025-06-21 19:19:00,0 days 02:52:00,00007_21-06-2025-16.27,414.0,S-103,80.45,77.87
00002,60000,71801,IRYO,IRYO,2025-06-21 16:37:00,2025-06-21 19:14:00,0 days 02:37:00,00002_21-06-2025-16.37,461.0,S-109,30.14,39.2
00015,60000,71801,OUIGO,OUIGO,2025-06-21 17:17:00,2025-06-21 19:54:00,0 days 02:37:00,00015_21-06-2025-17.17,509.0,S-108,22.0,10.82
00018,60000,71801,AVLO,AVLO,2025-06-21 17:27:00,2025-06-21 20:46:00,0 days 03:19:00,00018_21-06-2025-17.27,581.0,S-106,19.0,17.57
00016,60000,71801,AVE,AVE,2025-06-21 18:27:00,2025-06-21 21:24:00,0 days 02:57:00,00016_21-06-2025-18.27,414.0,S-103,80.45,69.59
00009,60000,71801,IRYO,IRYO,2025-06-21 19:29:00,2025-06-21 22:21:00,0 days 02:52:00,00009_21-06-2025-19.29,461.0,S-109,33.76,35.48
00019,60000,71801,AVLO,AVLO,2025-06-21 19:34:00,2025-06-21 22:55:00,0 days 03:21:00,00019_21-06-2025-19.34,581.0,S-106,25.0,30.3
00009,60000,71801,IRYO,IRYO,2025-06-21 20:22:00,2025-06-21 23:14:00,0 days 02:52:00,00009_21-06-2025-20.22,461.0,S-109,31.97,29.22
00020,60000,71801,AVE,AVE,2025-06-21 20:27:00,2025-06-21 23:48:00,0 days 03:21:00,00020_21-06-2025-20.27,414.0,S-103,23.0,20.85
00005,60000,71801,OUIGO,OUIGO,2025-06-21 21:02:00,2025-06-21 23:54:00,0 days 02:52:00,00005_21-06-2025-21.02,509.0,S-108,22.0,22.1
00021,60000,71801,AVLO,AVLO,2025-06-22 06:27:00,2025-06-22 09:25:00,0 days 02:58:00,00021_22-06-2025-06.27,581.0,S-106,45.0,39.9
00005,60000,71801,OUIGO,OUIGO,2025-06-22 07:02:00,2025-06-22 09:54:00,0 days 02:52:00,00005_22-06-2025-07.02,509.0,S-108,39.0,30.87
00006,60000,71801,AVE,AVE,2025-06-22 07:27:00,2025-06-22 10:46:00,0 days 03:19:00,00006_22-06-2025-07.27,414.0,S-103,45.95,26.84
00009,60000,71801,IRYO,IRYO,2025-06-22 08:07:00,2025-06-22 10:59:00,0 days 02:52:00,00009_22-06-2025-08.07,461.0,S-109,48.96,38.82
00007,60000,71801,AVE,AVE,2025-06-22 08:27:00,2025-06-22 11:19:00,0 days 02:52:00,00007_22-06-2025-08.27,414.0,S-103,68.95,68.5
00009,60000,71801,IRYO,IRYO,2025-06-22 09:22:00,2025-06-22 12:14:00,0 days 02:52:00,00009_22-06-2025-09.22,461.0,S-109,44.01,56.03
00010,60000,71801,AVE,AVE,2025-06-22 09:27:00,2025-06-22 12:41:00,0 days 03:14:00,00010_22-06-2025-09.27,414.0,S-103,45.95,54.67
00009,60000,71801,IRYO,IRYO,2025-06-22 09:57:00,2025-06-22 12:49:00,0 days 02:52:00,00009_22-06-2025-09.57,461.0,S-109,62.84,79.02
00011,60000,71801,OUIGO,OUIGO,2025-06-22 10:02:00,2025-06-22 13:04:00,0 days 03:02:00,00011_22-06-2025-10.02,509.0,S-108,42.0,36.49
00012,60000,71801,AVLO,AVLO,2025-06-22 10:27:00,2025-06-22 13:19:00,0 days 02:52:00,00012_22-06-2025-10.27,581.0,S-106,39.0,40.0
00009,60000,71801,IRYO,IRYO,2025-06-22 11:22:00,2025-06-22 14:14:00,0 days 02:52:00,00009_22-06-2025-11.22,461.0,S-109,48.96,69.44
00006,60000,71801,AVE,AVE,2025-06-22 11:27:00,2025-06-22 14:46:00,0 days 03:19:00,00006_22-06-2025-11.27,803.0,S-103,114.9,107.01
00009,60000,71801,IRYO,IRYO,2025-06-22 12:22:00,2025-06-22 15:14:00,0 days 02:52:00,00009_22-06-2025-12.22,461.0,S-109,60.58,72.04
00013,60000,71801,AVE,AVE,2025-06-22 12:27:00,2025-06-22 15:44:00,0 days 03:17:00,00013_22-06-2025-12.27,398.0,S-103,45.95,47.82
00014,60000,71801,AVE INT,AVE INT,2025-06-22 13:18:00,2025-06-22 16:22:00,0 days 03:04:00,00014_22-06-2025-13.18,339.0,S-100,45.95,44.11
00009,60000,71801,IRYO,IRYO,2025-06-22 14:02:00,2025-06-22 16:54:00,0 days 02:52:00,00009_22-06-2025-14.02,461.0,S-109,85.9,70.1
00015,60000,71801,OUIGO,OUIGO,2025-06-22 14:12:00,2025-06-22 16:49:00,0 days 02:37:00,00015_22-06-2025-14.12,509.0,S-108,49.0,47.79
00016,60000,71801,AVE,AVE,2025-06-22 14:27:00,2025-06-22 17:24:00,0 days 02:57:00,00016_22-06-2025-14.27,381.0,S-103,80.45,79.57
00017,60000,71801,IRYO,IRYO,2025-06-22 14:42:00,2025-06-22 17:41:00,0 days 02:59:00,00017_22-06-2025-14.42,461.0,S-109,77.76,76.11
00018,60000,71801,AVLO,AVLO,2025-06-22 15:27:00,2025-06-22 18:46:00,0 days 03:19:00,00018_22-06-2025-15.27,571.0,S-106,55.0,52.48
00007,60000,71801,AVE,AVE,2025-06-22 16:27:00,2025-06-22 19:19:00,0 days 02:52:00,00007_22-06-2025-16.27,414.0,S-103,68.95,70.51
00002,60000,71801,IRYO,IRYO,2025-06-22 16:37:00,2025-06-22 19:14:00,0 days 02:37:00,00002_22-06-2025-16.37,461.0,S-109,91.13,87.33
00004,60000,71801,AVE,AVE,2025-06-22 16:57:00,2025-06-22 19:34:00,0 days 02:37:00,00004_22-06-2025-16.57,414.0,S-103,67.8,73.66
00015,60000,71801,OUIGO,OUIGO,2025-06-22 17:17:00,2025-06-22 19:54:00,0 days 02:37:00,00015_22-06-2025-17.17,509.0,S-108,55.0,48.55
00009,60000,71801,IRYO,IRYO,2025-06-22 17:22:00,2025-06-22 20:14:00,0 days 02:52:00,00009_22-06-2025-17.22,461.0,S-109,88.48,100.2
00018,60000,71801,AVLO,AVLO,2025-06-22 17:27:00,2025-06-22 20:46:00,0 days 03:19:00,00018_22-06-2025-17.27,581.0,S-106,55.0,60.62
00004,60000,71801,AVE,AVE,2025-06-22 17:57:00,2025-06-22 20:34:00,0 days 02:37:00,00004_22-06-2025-17.57,414.0,S-103,57.45,71.04
00016,60000,71801,AVE,AVE,2025-06-22 18:27:00,2025-06-22 21:24:00,0 days 02:57:00,00016_22-06-2025-18.27,414.0,S-103,80.45,68.06
00002,60000,71801,IRYO,IRYO,2025-06-22 18:32:00,2025-06-22 21:09:00,0 days 02:37:00,00002_22-06-2025-18.32,461.0,S-109,88.48,95.88
00004,60000,71801,AVE,AVE,2025-06-22 18:57:00,2025-06-22 21:34:00,0 days 02:37:00,00004_22-06-2025-18.57,414.0,S-103,94.9,93.18
00009,60000,71801,IRYO,IRYO,2025-06-22 19:29:00,2025-06-22 22:21:00,0 days 02:52:00,00009_22-06-2025-19.29,461.0,S-109,90.15,104.09
00019,60000,71801,AVLO,AVLO,2025-06-22 19:34:00,2025-06-22 22:55:00,0 days 03:21:00,00019_22-06-2025-19.34,581.0,S-106,69.0,70.23
00004,60000,71801,AVE,AVE,2025-06-22 20:05:00,2025-06-22 22:42:00,0 days 02:37:00,00004_22-06-2025-20.05,414.0,S-103,54.25,35.89
00009,60000,71801,IRYO,IRYO,2025-06-22 20:22:00,2025-06-22 23:14:00,0 days 02:52:00,00009_22-06-2025-20.22,461.0,S-109,85.9,86.01
00020,60000,71801,AVE,AVE,2025-06-22 20:27:00,2025-06-22 23:48:00,0 days 03:21:00,00020_22-06-2025-20.27,834.0,S-103,68.95,70.67
00005,60000,71801,OUIGO,OUIGO,2025-06-22 21:02:00,2025-06-22 23:54:00,0 days 02:52:00,00005_22-06-2025-21.02,509.0,S-108,49.0,62.96
00007,60000,71801,AVE,AVE,2025-06-22 21:07:00,2025-06-22 23:59:00,0 days 02:52:00,00007_22-06-2025-21.07,414.0,S-103,103.4,105.54
00001,60000,71801,AVLO,AVLO,2025-06-23 06:12:00,2025-06-23 08:49:00,0 days 02:37:00,00001_23-06-2025-06.12,581.0,S-106,25.0,22.01
00002,60000,71801,IRYO,IRYO,2025-06-23 06:22:00,2025-06-23 08:59:00,0 days 02:37:00,00002_23-06-2025-06.22,461.0,S-109,31.04,43.25
00003,60000,71801,AVE,AVE,2025-06-23 06:27:00,2025-06-23 09:25:00,0 days 02:58:00,00003_23-06-2025-06.27,359.0,S-103,40.2,38.83
00004,60000,71801,AVE,AVE,2025-06-23 06:57:00,2025-06-23 09:34:00,0 days 02:37:00,00004_23-06-2025-06.57,414.0,S-103,47.45,46.76
00005,60000,71801,OUIGO,OUIGO,2025-06-23 07:02:00,2025-06-23 09:54:00,0 days 02:52:00,00005_23-06-2025-07.02,509.0,S-108,29.0,25.25
00002,60000,71801,IRYO,IRYO,2025-06-23 07:22:00,2025-06-23 09:59:00,0 days 02:37:00,00002_23-06-2025-07.22,461.0,S-109,31.97,29.39
00006,60000,71801,AVE,AVE,2025-06-23 07:27:00,2025-06-23 10:46:00,0 days 03:19:00,00006_23-06-2025-07.27,414.0,S-103,45.95,39.97
00004,60000,71801,AVE,AVE,2025-06-23 07:57:00,2025-06-23 10:34:00,0 days 02:37:00,00004_23-06-2025-07.57,414.0,S-103,54.25,55.68
00007,60000,71801,AVE,AVE,2025-06-23 08:27:00,2025-06-23 11:19:00,0 days 02:52:00,00007_23-06-2025-08.27,414.0,S-103,57.45,56.94
00002,60000,71801,IRYO,IRYO,2025-06-23 08:32:00,2025-06-23 11:09:00,0 days 02:37:00,00002_23-06-2025-08.32,461.0,S-109,31.97,40.72
00008,60000,71801,AVE,AVE,2025-06-23 08:57:00,2025-06-23 11:41:00,0 days 02:44:00,00008_23-06-2025-08.57,836.0,S-103,40.7,40.47
00009,60000,71801,IRYO,IRYO,2025-06-23 09:22:00,2025-06-23 12:14:00,0 days 02:52:00,00009_23-06-2025-09.22,461.0,S-109,48.96,45.07
00010,60000,71801,AVE,AVE,2025-06-23 09:27:00,2025-06-23 12:41:00,0 days 03:14:00,00010_23-06-2025-09.27,414.0,S-103,61.15,56.39
00009,60000,71801,IRYO,IRYO,2025-06-23 09:57:00,2025-06-23 12:49:00,0 days 02:52:00,00009_23-06-2025-09.57,461.0,S-109,34.77,39.21
00011,60000,71801,OUIGO,OUIGO,2025-06-23 10:02:00,2025-06-23 13:04:00,0 days 03:02:00,00011_23-06-2025-10.02,509.0,S-108,33.0,38.64
00012,60000,71801,AVLO,AVLO,2025-06-23 10:27:00,2025-06-23 13:19:00,0 days 02:52:00,00012_23-06-2025-10.27,581.0,S-106,29.0,27.82
00009,60000,71801,IRYO,IRYO,2025-06-23 11:22:00,2025-06-23 14:14:00,0 days 02:52:00,00009_23-06-2025-11.22,461.0,S-109,31.04,29.57
00006,60000,71801,AVE,AVE,2025-06-23 11:27:00,2025-06-23 14:46:00,0 days 03:19:00,00006_23-06-2025-11.27,826.0,S-103,34.45,26.26
00009,60000,71801,IRYO,IRYO,2025-06-23 12:22:00,2025-06-23 15:14:00,0 days 02:52:00,00009_23-06-2025-12.22,461.0,S-109,30.14,30.44
00013,60000,71801,AVE,AVE,2025-06-23 12:27:00,2025-06-23 15:44:00,0 days 03:17:00,00013_23-06-2025-12.27,378.0,S-103,40.7,30.86
00004,60000,71801,AVE,AVE,2025-06-23 12:57:00,2025-06-23 15:34:00,0 days 02:37:00,00004_23-06-2025-12.57,414.0,S-103,33.9,29.98
00014,60000,71801,AVE INT,AVE INT,2025-06-23 13:18:00,2025-06-23 16:22:00,0 days 03:04:00,00014_23-06-2025-13.18,339.0,S-100,57.45,55.15
00009,60000,71801,IRYO,IRYO,2025-06-23 14:02:00,2025-06-23 16:54:00,0 days 02:52:00,00009_23-06-2025-14.02,461.0,S-109,31.04,14.86
00015,60000,71801,OUIGO,OUIGO,2025-06-23 14:12:00,2025-06-23 16:49:00,0 days 02:37:00,00015_23-06-2025-14.12,509.0,S-108,29.0,36.48
00016,60000,71801,AVE,AVE,2025-06-23 14:27:00,2025-06-23 17:24:00,0 days 02:57:00,00016_23-06-2025-14.27,291.0,S-100,28.75,27.38
00017,60000,71801,IRYO,IRYO,2025-06-23 14:42:00,2025-06-23 17:41:00,0 days 02:59:00,00017_23-06-2025-14.42,461.0,S-109,50.78,63.06
00004,60000,71801,AVE,AVE,2025-06-23 14:57:00,2025-06-23 17:34:00,0 days 02:37:00,00004_23-06-2025-14.57,414.0,S-103,33.9,29.21
00018,60000,71801,AVLO,AVLO,2025-06-23 15:27:00,2025-06-23 18:46:00,0 days 03:19:00,00018_23-06-2025-15.27,571.0,S-106,29.0,24.85
00004,60000,71801,AVE,AVE,2025-06-23 15:57:00,2025-06-23 18:34:00,0 days 02:37:00,00004_23-06-2025-15.57,414.0,S-103,33.9,27.46
00007,60000,71801,AVE,AVE,2025-06-23 16:27:00,2025-06-23 19:19:00,0 days 02:52:00,00007_23-06-2025-16.27,414.0,S-103,57.45,55.15
00002,60000,71801,IRYO,IRYO,2025-06-23 16:37:00,2025-06-23 19:14:00,0 days 02:37:00,00002_23-06-2025-16.37,461.0,S-109,31.04,39.73
00004,60000,71801,AVE,AVE,2025-06-23 16:57:00,2025-06-23 19:34:00,0 days 02:37:00,00004_23-06-2025-16.57,414.0,S-103,40.7,47.08
00015,60000,71801,OUIGO,OUIGO,2025-06-23 17:17:00,2025-06-23 19:54:00,0 days 02:37:00,00015_23-06-2025-17.17,509.0,S-108,29.0,32.56
00009,60000,71801,IRYO,IRYO,2025-06-23 17:22:00,2025-06-23 20:14:00,0 days 02:52:00,00009_23-06-2025-17.22,461.0,S-109,30.14,35.58
00006,60000,71801,AVE,AVE,2025-06-23 17:27:00,2025-06-23 20:46:00,0 days 03:19:00,00006_23-06-2025-17.27,414.0,S-103,57.45,48.08
00004,60000,71801,AVE,AVE,2025-06-23 17:57:00,2025-06-23 20:34:00,0 days 02:37:00,00004_23-06-2025-17.57,414.0,S-103,34.45,40.03
00016,60000,71801,AVE,AVE,2025-06-23 18:27:00,2025-06-23 21:24:00,0 days 02:57:00,00016_23-06-2025-18.27,414.0,S-103,45.95,52.54
00002,60000,71801,IRYO,IRYO,2025-06-23 18:32:00,2025-06-23 21:09:00,0 days 02:37:00,00002_23-06-2025-18.32,461.0,S-109,30.28,42.66
00004,60000,71801,AVE,AVE,2025-06-23 18:57:00,2025-06-23 21:34:00,0 days 02:37:00,00004_23-06-2025-18.57,414.0,S-103,33.9,39.67
00009,60000,71801,IRYO,IRYO,2025-06-23 19:29:00,2025-06-23 22:21:00,0 days 02:52:00,00009_23-06-2025-19.29,461.0,S-109,56.49,54.29
00019,60000,71801,AVLO,AVLO,2025-06-23 19:34:00,2025-06-23 22:55:00,0 days 03:21:00,00019_23-06-2025-19.34,581.0,S-106,19.0,21.1
00004,60000,71801,AVE,AVE,2025-06-23 20:05:00,2025-06-23 22:42:00,0 days 02:37:00,00004_23-06-2025-20.05,414.0,S-103,20.35,20.92
00009,60000,71801,IRYO,IRYO,2025-06-23 20:22:00,2025-06-23 23:14:00,0 days 02:52:00,00009_23-06-2025-20.22,461.0,S-109,28.41,50.2
00020,60000,71801,AVE,AVE,2025-06-23 20:27:00,2025-06-23 23:48:00,0 days 03:21:00,00020_23-06-2025-20.27,414.0,S-103,17.25,14.33
00005,60000,71801,OUIGO,OUIGO,2025-06-23 21:02:00,2025-06-23 23:54:00,0 days 02:52:00,00005_23-06-2025-21.02,509.0,S-108,19.0,42.01
00007,60000,71801,AVE,AVE,2025-06-23 21:07:00,2025-06-23 23:59:00,0 days 02:52:00,00007_23-06-2025-21.07,414.0,S-103,28.75,33.36
00001,60000,71801,AVLO,AVLO,2025-06-24 06:12:00,2025-06-24 08:49:00,0 days 02:37:00,00001_24-06-2025-06.12,581.0,S-106,29.0,27.47
00002,60000,71801,IRYO,IRYO,2025-06-24 06:22:00,2025-06-24 08:59:00,0 days 02:37:00,00002_24-06-2025-06.22,461.0,S-109,29.26,30.8
00003,60000,71801,AVE,AVE,2025-06-24 06:27:00,2025-06-24 09:25:00,0 days 02:58:00,00003_24-06-2025-06.27,359.0,S-103,34.45,22.55
00004,60000,71801,AVE,AVE,2025-06-24 06:57:00,2025-06-24 09:34:00,0 days 02:37:00,00004_24-06-2025-06.57,414.0,S-103,94.9,87.96
00005,60000,71801,OUIGO,OUIGO,2025-06-24 07:02:00,2025-06-24 09:54:00,0 days 02:52:00,00005_24-06-2025-07.02,509.0,S-108,29.0,49.4
00002,60000,71801,IRYO,IRYO,2025-06-24 07:22:00,2025-06-24 09:59:00,0 days 02:37:00,00002_24-06-2025-07.22,461.0,S-109,27.58,20.29
00006,60000,71801,AVE,AVE,2025-06-24 07:27:00,2025-06-24 10:46:00,0 days 03:19:00,00006_24-06-2025-07.27,414.0,S-103,28.75,29.09
00004,60000,71801,AVE,AVE,2025-06-24 07:57:00,2025-06-24 10:34:00,0 days 02:37:00,00004_24-06-2025-07.57,414.0,S-103,33.9,42.72
00007,60000,71801,AVE,AVE,2025-06-24 08:27:00,2025-06-24 11:19:00,0 days 02:52:00,00007_24-06-2025-08.27,414.0,S-103,57.45,49.68
00002,60000,71801,IRYO,IRYO,2025-06-24 08:32:00,2025-06-24 11:09:00,0 days 02:37:00,00002_24-06-2025-08.32,461.0,S-109,28.41,43.8
00008,60000,71801,AVE,AVE,2025-06-24 08:57:00,2025-06-24 11:41:00,0 days 02:44:00,00008_24-06-2025-08.57,414.0,S-103,33.9,43.38
00009,60000,71801,IRYO,IRYO,2025-06-24 09:22:00,2025-06-24 12:14:00,0 days 02:52:00,00009_24-06-2025-09.22,461.0,S-109,30.14,19.83
00010,60000,71801,AVE,AVE,2025-06-24 09:27:00,2025-06-24 12:41:00,0 days 03:14:00,00010_24-06-2025-09.27,414.0,S-103,57.45,41.86
00009,60000,71801,IRYO,IRYO,2025-06-24 09:57:00,2025-06-24 12:49:00,0 days 02:52:00,00009_24-06-2025-09.57,461.0,S-109,36.89,43.1
00011,60000,71801,OUIGO,OUIGO,2025-06-24 10:02:00,2025-06-24 13:04:00,0 days 03:02:00,00011_24-06-2025-10.02,509.0,S-108,29.0,19.66
00012,60000,71801,AVLO,AVLO,2025-06-24 10:27:00,2025-06-24 13:19:00,0 days 02:52:00,00012_24-06-2025-10.27,581.0,S-106,29.0,28.55
00009,60000,71801,IRYO,IRYO,2025-06-24 11:22:00,2025-06-24 14:14:00,0 days 02:52:00,00009_24-06-2025-11.22,461.0,S-109,31.97,13.89
00006,60000,71801,AVE,AVE,2025-06-24 11:27:00,2025-06-24 14:46:00,0 days 03:19:00,00006_24-06-2025-11.27,826.0,S-103,28.75,10.0
00009,60000,71801,IRYO,IRYO,2025-06-24 12:22:00,2025-06-24 15:14:00,0 days 02:52:00,00009_24-06-2025-12.22,461.0,S-109,30.14,42.87
00013,60000,71801,AVE,AVE,2025-06-24 12:27:00,2025-06-24 15:44:00,0 days 03:17:00,00013_24-06-2025-12.27,378.0,S-103,40.7,40.43
00004,60000,71801,AVE,AVE,2025-06-24 12:57:00,2025-06-24 15:34:00,0 days 02:37:00,00004_24-06-2025-12.57,414.0,S-103,33.9,32.74
00014,60000,71801,AVE INT,AVE INT,2025-06-24 13:18:00,2025-06-24 16:22:00,0 days 03:04:00,00014_24-06-2025-13.18,339.0,S-100,40.2,38.59
00009,60000,71801,IRYO,IRYO,2025-06-24 14:02:00,2025-06-24 16:54:00,0 days 02:52:00,00009_24-06-2025-14.02,461.0,S-109,28.41,20.93
