trip_id,origin,destination,tsp,train_type,departure,arrival,duration,service_id,original_price_scraping,BasicSeat
00004,60000,71801,AVE,AVE,2025-07-13 17:57:00,2025-07-13 20:34:00,0 days 02:37:00,00004_13-07-2025-17.57,57.45,90.56
00016,60000,71801,AVE,AVE,2025-07-13 18:27:00,2025-07-13 21:24:00,0 days 02:57:00,00016_13-07-2025-18.27,80.45,114.04
00002,60000,71801,IRYO,IRYO,2025-07-13 18:32:00,2025-07-13 21:09:00,0 days 02:37:00,00002_13-07-2025-18.32,88.48,93.24
00004,60000,71801,AVE,AVE,2025-07-13 18:57:00,2025-07-13 21:34:00,0 days 02:37:00,00004_13-07-2025-18.57,94.9,146.98
00009,60000,71801,IRYO,IRYO,2025-07-13 19:29:00,2025-07-13 22:21:00,0 days 02:52:00,00009_13-07-2025-19.29,90.15,82.87
00019,60000,71801,AVLO,AVLO,2025-07-13 19:34:00,2025-07-13 22:55:00,0 days 03:21:00,00019_13-07-2025-19.34,69.0,107.05
00004,60000,71801,AVE,AVE,2025-07-13 20:05:00,2025-07-13 22:42:00,0 days 02:37:00,00004_13-07-2025-20.05,54.25,64.24
00009,60000,71801,IRYO,IRYO,2025-07-13 20:22:00,2025-07-13 23:14:00,0 days 02:52:00,00009_13-07-2025-20.22,85.9,72.52
00020,60000,71801,AVE,AVE,2025-07-13 20:27:00,2025-07-13 23:48:00,0 days 03:21:00,00020_13-07-2025-20.27,68.95,84.73
00005,60000,71801,OUIGO,OUIGO,2025-07-13 21:02:00,2025-07-13 23:54:00,0 days 02:52:00,00005_13-07-2025-21.02,49.0,72.82
00007,60000,71801,AVE,AVE,2025-07-13 21:07:00,2025-07-13 23:59:00,0 days 02:52:00,00007_13-07-2025-21.07,103.4,135.08
00001,60000,71801,AVLO,AVLO,2025-07-14 06:12:00,2025-07-14 08:49:00,0 days 02:37:00,00001_14-07-2025-06.12,25.0,35.88
00002,60000,71801,IRYO,IRYO,2025-07-14 06:22:00,2025-07-14 08:59:00,0 days 02:37:00,00002_14-07-2025-06.22,31.04,14.26
00003,60000,71801,AVE,AVE,2025-07-14 06:27:00,2025-07-14 09:25:00,0 days 02:58:00,00003_14-07-2025-06.27,40.2,46.76
00004,60000,71801,AVE,AVE,2025-07-14 06:57:00,2025-07-14 09:34:00,0 days 02:37:00,00004_14-07-2025-06.57,47.45,73.38
00005,60000,71801,OUIGO,OUIGO,2025-07-14 07:02:00,2025-07-14 09:54:00,0 days 02:52:00,00005_14-07-2025-07.02,29.0,27.73
00002,60000,71801,IRYO,IRYO,2025-07-14 07:22:00,2025-07-14 09:59:00,0 days 02:37:00,00002_14-07-2025-07.22,31.97,46.85
00006,60000,71801,AVE,AVE,2025-07-14 07:27:00,2025-07-14 10:46:00,0 days 03:19:00,00006_14-07-2025-07.27,45.95,65.02
00004,60000,71801,AVE,AVE,2025-07-14 07:57:00,2025-07-14 10:34:00,0 days 02:37:00,00004_14-07-2025-07.57,54.25,70.34
00007,60000,71801,AVE,AVE,2025-07-14 08:27:00,2025-07-14 11:19:00,0 days 02:52:00,00007_14-07-2025-08.27,57.45,73.38
00002,60000,71801,IRYO,IRYO,2025-07-14 08:32:00,2025-07-14 11:09:00,0 days 02:37:00,00002_14-07-2025-08.32,31.97,45.34
00008,60000,71801,AVE,AVE,2025-07-14 08:57:00,2025-07-14 11:41:00,0 days 02:44:00,00008_14-07-2025-08.57,40.7,50.28
00009,60000,71801,IRYO,IRYO,2025-07-14 09:22:00,2025-07-14 12:14:00,0 days 02:52:00,00009_14-07-2025-09.22,48.96,50.48
00010,60000,71801,AVE,AVE,2025-07-14 09:27:00,2025-07-14 12:41:00,0 days 03:14:00,00010_14-07-2025-09.27,61.15,93.97
00009,60000,71801,IRYO,IRYO,2025-07-14 09:57:00,2025-07-14 12:49:00,0 days 02:52:00,00009_14-07-2025-09.57,34.77,21.7
00011,60000,71801,OUIGO,OUIGO,2025-07-14 10:02:00,2025-07-14 13:04:00,0 days 03:02:00,00011_14-07-2025-10.02,33.0,31.95
00012,60000,71801,AVLO,AVLO,2025-07-14 10:27:00,2025-07-14 13:19:00,0 days 02:52:00,00012_14-07-2025-10.27,29.0,42.36
00009,60000,71801,IRYO,IRYO,2025-07-14 11:22:00,2025-07-14 14:14:00,0 days 02:52:00,00009_14-07-2025-11.22,31.04,40.02
00006,60000,71801,AVE,AVE,2025-07-14 11:27:00,2025-07-14 14:46:00,0 days 03:19:00,00006_14-07-2025-11.27,34.45,56.69
00009,60000,71801,IRYO,IRYO,2025-07-14 12:22:00,2025-07-14 15:14:00,0 days 02:52:00,00009_14-07-2025-12.22,30.14,42.69
00013,60000,71801,AVE,AVE,2025-07-14 12:27:00,2025-07-14 15:44:00,0 days 03:17:00,00013_14-07-2025-12.27,40.7,69.37
00004,60000,71801,AVE,AVE,2025-07-14 12:57:00,2025-07-14 15:34:00,0 days 02:37:00,00004_14-07-2025-12.57,33.9,44.58
00014,60000,71801,AVE INT,AVE INT,2025-07-14 13:18:00,2025-07-14 16:22:00,0 days 03:04:00,00014_14-07-2025-13.18,57.45,82.73
00009,60000,71801,IRYO,IRYO,2025-07-14 14:02:00,2025-07-14 16:54:00,0 days 02:52:00,00009_14-07-2025-14.02,31.04,18.56
00015,60000,71801,OUIGO,OUIGO,2025-07-14 14:12:00,2025-07-14 16:49:00,0 days 02:37:00,00015_14-07-2025-14.12,29.0,32.89
00016,60000,71801,AVE,AVE,2025-07-14 14:27:00,2025-07-14 17:24:00,0 days 02:57:00,00016_14-07-2025-14.27,28.75,49.16
00017,60000,71801,IRYO,IRYO,2025-07-14 14:42:00,2025-07-14 17:41:00,0 days 02:59:00,00017_14-07-2025-14.42,50.78,57.94
00004,60000,71801,AVE,AVE,2025-07-14 14:57:00,2025-07-14 17:34:00,0 days 02:37:00,00004_14-07-2025-14.57,33.9,45.67
00018,60000,71801,AVLO,AVLO,2025-07-14 15:27:00,2025-07-14 18:46:00,0 days 03:19:00,00018_14-07-2025-15.27,29.0,43.8
00004,60000,71801,AVE,AVE,2025-07-14 15:57:00,2025-07-14 18:34:00,0 days 02:37:00,00004_14-07-2025-15.57,33.9,45.68
00007,60000,71801,AVE,AVE,2025-07-14 16:27:00,2025-07-14 19:19:00,0 days 02:52:00,00007_14-07-2025-16.27,57.45,84.68
00002,60000,71801,IRYO,IRYO,2025-07-14 16:37:00,2025-07-14 19:14:00,0 days 02:37:00,00002_14-07-2025-16.37,31.04,55.67
00004,60000,71801,AVE,AVE,2025-07-14 16:57:00,2025-07-14 19:34:00,0 days 02:37:00,00004_14-07-2025-16.57,40.7,55.55
00015,60000,71801,OUIGO,OUIGO,2025-07-14 17:17:00,2025-07-14 19:54:00,0 days 02:37:00,00015_14-07-2025-17.17,29.0,31.92
00009,60000,71801,IRYO,IRYO,2025-07-14 17:22:00,2025-07-14 20:14:00,0 days 02:52:00,00009_14-07-2025-17.22,30.14,10.78
00006,60000,71801,AVE,AVE,2025-07-14 17:27:00,2025-07-14 20:46:00,0 days 03:19:00,00006_14-07-2025-17.27,57.45,75.89
00004,60000,71801,AVE,AVE,2025-07-14 17:57:00,2025-07-14 20:34:00,0 days 02:37:00,00004_14-07-2025-17.57,34.45,53.77
00016,60000,71801,AVE,AVE,2025-07-14 18:27:00,2025-07-14 21:24:00,0 days 02:57:00,00016_14-07-2025-18.27,45.95,73.63
00002,60000,71801,IRYO,IRYO,2025-07-14 18:32:00,2025-07-14 21:09:00,0 days 02:37:00,00002_14-07-2025-18.32,30.28,44.45
00004,60000,71801,AVE,AVE,2025-07-14 18:57:00,2025-07-14 21:34:00,0 days 02:37:00,00004_14-07-2025-18.57,33.9,43.96
00009,60000,71801,IRYO,IRYO,2025-07-14 19:29:00,2025-07-14 22:21:00,0 days 02:52:00,00009_14-07-2025-19.29,56.49,57.84
00019,60000,71801,AVLO,AVLO,2025-07-14 19:34:00,2025-07-14 22:55:00,0 days 03:21:00,00019_14-07-2025-19.34,19.0,29.69
00004,60000,71801,AVE,AVE,2025-07-14 20:05:00,2025-07-14 22:42:00,0 days 02:37:00,00004_14-07-2025-20.05,20.35,37.22
00009,60000,71801,IRYO,IRYO,2025-07-14 20:22:00,2025-07-14 23:14:00,0 days 02:52:00,00009_14-07-2025-20.22,28.41,40.14
00020,60000,71801,AVE,AVE,2025-07-14 20:27:00,2025-07-14 23:48:00,0 days 03:21:00,00020_14-07-2025-20.27,17.25,34.12
00005,60000,71801,OUIGO,OUIGO,2025-07-14 21:02:00,2025-07-14 23:54:00,0 days 02:52:00,00005_14-07-2025-21.02,19.0,13.52
00007,60000,71801,AVE,AVE,2025-07-14 21:07:00,2025-07-14 23:59:00,0 days 02:52:00,00007_14-07-2025-21.07,28.75,53.58
00001,60000,71801,AVLO,AVLO,2025-07-15 06:12:00,2025-07-15 08:49:00,0 days 02:37:00,00001_15-07-2025-06.12,29.0,41.58
00002,60000,71801,IRYO,IRYO,2025-07-15 06:22:00,2025-07-15 08:59:00,0 days 02:37:00,00002_15-07-2025-06.22,29.26,24.1
00003,60000,71801,AVE,AVE,2025-07-15 06:27:00,2025-07-15 09:25:00,0 days 02:58:00,00003_15-07-2025-06.27,34.45,58.2
00004,60000,71801,AVE,AVE,2025-07-15 06:57:00,2025-07-15 09:34:00,0 days 02:37:00,00004_15-07-2025-06.57,94.9,127.32
00005,60000,71801,OUIGO,OUIGO,2025-07-15 07:02:00,2025-07-15 09:54:00,0 days 02:52:00,00005_15-07-2025-07.02,29.0,45.6
00002,60000,71801,IRYO,IRYO,2025-07-15 07:22:00,2025-07-15 09:59:00,0 days 02:37:00,00002_15-07-2025-07.22,27.58,33.48
00006,60000,71801,AVE,AVE,2025-07-15 07:27:00,2025-07-15 10:46:00,0 days 03:19:00,00006_15-07-2025-07.27,28.75,42.34
00004,60000,71801,AVE,AVE,2025-07-15 07:57:00,2025-07-15 10:34:00,0 days 02:37:00,00004_15-07-2025-07.57,33.9,50.17
00007,60000,71801,AVE,AVE,2025-07-15 08:27:00,2025-07-15 11:19:00,0 days 02:52:00,00007_15-07-2025-08.27,57.45,73.18
00002,60000,71801,IRYO,IRYO,2025-07-15 08:32:00,2025-07-15 11:09:00,0 days 02:37:00,00002_15-07-2025-08.32,28.41,22.45
00008,60000,71801,AVE,AVE,2025-07-15 08:57:00,2025-07-15 11:41:00,0 days 02:44:00,00008_15-07-2025-08.57,33.9,44.74
00009,60000,71801,IRYO,IRYO,2025-07-15 09:22:00,2025-07-15 12:14:00,0 days 02:52:00,00009_15-07-2025-09.22,30.14,43.64
00010,60000,71801,AVE,AVE,2025-07-15 09:27:00,2025-07-15 12:41:00,0 days 03:14:00,00010_15-07-2025-09.27,57.45,87.07
00009,60000,71801,IRYO,IRYO,2025-07-15 09:57:00,2025-07-15 12:49:00,0 days 02:52:00,00009_15-07-2025-09.57,36.89,47.63
00011,60000,71801,OUIGO,OUIGO,2025-07-15 10:02:00,2025-07-15 13:04:00,0 days 03:02:00,00011_15-07-2025-10.02,29.0,24.79
00012,60000,71801,AVLO,AVLO,2025-07-15 10:27:00,2025-07-15 13:19:00,0 days 02:52:00,00012_15-07-2025-10.27,29.0,43.46
00009,60000,71801,IRYO,IRYO,2025-07-15 11:22:00,2025-07-15 14:14:00,0 days 02:52:00,00009_15-07-2025-11.22,31.97,34.16
00006,60000,71801,AVE,AVE,2025-07-15 11:27:00,2025-07-15 14:46:00,0 days 03:19:00,00006_15-07-2025-11.27,28.75,40.79
00009,60000,71801,IRYO,IRYO,2025-07-15 12:22:00,2025-07-15 15:14:00,0 days 02:52:00,00009_15-07-2025-12.22,30.14,31.25
00013,60000,71801,AVE,AVE,2025-07-15 12:27:00,2025-07-15 15:44:00,0 days 03:17:00,00013_15-07-2025-12.27,40.7,53.24
00004,60000,71801,AVE,AVE,2025-07-15 12:57:00,2025-07-15 15:34:00,0 days 02:37:00,00004_15-07-2025-12.57,33.9,36.38
00014,60000,71801,AVE INT,AVE INT,2025-07-15 13:18:00,2025-07-15 16:22:00,0 days 03:04:00,00014_15-07-2025-13.18,40.2,57.89
00009,60000,71801,IRYO,IRYO,2025-07-15 14:02:00,2025-07-15 16:54:00,0 days 02:52:00,00009_15-07-2025-14.02,28.41,24.88
00015,60000,71801,OUIGO,OUIGO,2025-07-15 14:12:00,2025-07-15 16:49:00,0 days 02:37:00,00015_15-07-2025-14.12,29.0,36.04
00016,60000,71801,AVE,AVE,2025-07-15 14:27:00,2025-07-15 17:24:00,0 days 02:57:00,00016_15-07-2025-14.27,57.45,66.3
00017,60000,71801,IRYO,IRYO,2025-07-15 14:42:00,2025-07-15 17:41:00,0 days 02:59:00,00017_15-07-2025-14.42,31.82,42.23
00004,60000,71801,AVE,AVE,2025-07-15 14:57:00,2025-07-15 17:34:00,0 days 02:37:00,00004_15-07-2025-14.57,33.9,34.6
00018,60000,71801,AVLO,AVLO,2025-07-15 15:27:00,2025-07-15 18:46:00,0 days 03:19:00,00018_15-07-2025-15.27,25.0,36.54
00004,60000,71801,AVE,AVE,2025-07-15 15:57:00,2025-07-15 18:34:00,0 days 02:37:00,00004_15-07-2025-15.57,27.1,30.25
00007,60000,71801,AVE,AVE,2025-07-15 16:27:00,2025-07-15 19:19:00,0 days 02:52:00,00007_15-07-2025-16.27,28.75,42.89
00002,60000,71801,IRYO,IRYO,2025-07-15 16:37:00,2025-07-15 19:14:00,0 days 02:37:00,00002_15-07-2025-16.37,28.41,29.78
00004,60000,71801,AVE,AVE,2025-07-15 16:57:00,2025-07-15 19:34:00,0 days 02:37:00,00004_15-07-2025-16.57,47.45,66.44
00015,60000,71801,OUIGO,OUIGO,2025-07-15 17:17:00,2025-07-15 19:54:00,0 days 02:37:00,00015_15-07-2025-17.17,33.0,36.75
00009,60000,71801,IRYO,IRYO,2025-07-15 17:22:00,2025-07-15 20:14:00,0 days 02:52:00,00009_15-07-2025-17.22,29.26,40.69
00006,60000,71801,AVE,AVE,2025-07-15 17:27:00,2025-07-15 20:46:00,0 days 03:19:00,00006_15-07-2025-17.27,45.95,62.02
00004,60000,71801,AVE,AVE,2025-07-15 17:57:00,2025-07-15 20:34:00,0 days 02:37:00,00004_15-07-2025-17.57,57.45,76.78
00016,60000,71801,AVE,AVE,2025-07-15 18:27:00,2025-07-15 21:24:00,0 days 02:57:00,00016_15-07-2025-18.27,45.95,76.45
00002,60000,71801,IRYO,IRYO,2025-07-15 18:32:00,2025-07-15 21:09:00,0 days 02:37:00,00002_15-07-2025-18.32,28.41,50.25
00004,60000,71801,AVE,AVE,2025-07-15 18:57:00,2025-07-15 21:34:00,0 days 02:37:00,00004_15-07-2025-18.57,27.1,37.18
00009,60000,71801,IRYO,IRYO,2025-07-15 19:29:00,2025-07-15 22:21:00,0 days 02:52:00,00009_15-07-2025-19.29,34.77,36.94
00019,60000,71801,AVLO,AVLO,2025-07-15 19:34:00,2025-07-15 22:55:00,0 days 03:21:00,00019_15-07-2025-19.34,25.0,36.6
00004,60000,71801,AVE,AVE,2025-07-15 20:05:00,2025-07-15 22:42:00,0 days 02:37:00,00004_15-07-2025-20.05,33.9,58.26
00009,60000,71801,IRYO,IRYO,2025-07-15 20:22:00,2025-07-15 23:14:00,0 days 02:52:00,00009_15-07-2025-20.22,26.78,27.91
00020,60000,71801,AVE,AVE,2025-07-15 20:27:00,2025-07-15 23:48:00,0 days 03:21:00,00020_15-07-2025-20.27,28.75,54.16
00005,60000,71801,OUIGO,OUIGO,2025-07-15 21:02:00,2025-07-15 23:54:00,0 days 02:52:00,00005_15-07-2025-21.02,29.0,14.53
00007,60000,71801,AVE,AVE,2025-07-15 21:07:00,2025-07-15 23:59:00,0 days 02:52:00,00007_15-07-2025-21.07,34.45,62.03
00001,60000,71801,AVLO,AVLO,2025-07-16 06:12:00,2025-07-16 08:49:00,0 days 02:37:00,00001_16-07-2025-06.12,29.0,41.14
00002,60000,71801,IRYO,IRYO,2025-07-16 06:22:00,2025-07-16 08:59:00,0 days 02:37:00,00002_16-07-2025-06.22,27.58,42.09
00003,60000,71801,AVE,AVE,2025-07-16 06:27:00,2025-07-16 09:25:00,0 days 02:58:00,00003_16-07-2025-06.27,40.2,60.47
00004,60000,71801,AVE,AVE,2025-07-16 06:57:00,2025-07-16 09:34:00,0 days 02:37:00,00004_16-07-2025-06.57,81.35,120.19
00005,60000,71801,OUIGO,OUIGO,2025-07-16 07:02:00,2025-07-16 09:54:00,0 days 02:52:00,00005_16-07-2025-07.02,33.0,33.01
00002,60000,71801,IRYO,IRYO,2025-07-16 07:22:00,2025-07-16 09:59:00,0 days 02:37:00,00002_16-07-2025-07.22,28.41,28.4
00006,60000,71801,AVE,AVE,2025-07-16 07:27:00,2025-07-16 10:46:00,0 days 03:19:00,00006_16-07-2025-07.27,28.75,60.47
00004,60000,71801,AVE,AVE,2025-07-16 07:57:00,2025-07-16 10:34:00,0 days 02:37:00,00004_16-07-2025-07.57,40.7,76.31
00007,60000,71801,AVE,AVE,2025-07-16 08:27:00,2025-07-16 11:19:00,0 days 02:52:00,00007_16-07-2025-08.27,68.95,85.2
00002,60000,71801,IRYO,IRYO,2025-07-16 08:32:00,2025-07-16 11:09:00,0 days 02:37:00,00002_16-07-2025-08.32,35.57,55.66
00008,60000,71801,AVE,AVE,2025-07-16 08:57:00,2025-07-16 11:41:00,0 days 02:44:00,00008_16-07-2025-08.57,40.7,43.1
00009,60000,71801,IRYO,IRYO,2025-07-16 09:22:00,2025-07-16 12:14:00,0 days 02:52:00,00009_16-07-2025-09.22,31.97,42.33
00010,60000,71801,AVE,AVE,2025-07-16 09:27:00,2025-07-16 12:41:00,0 days 03:14:00,00010_16-07-2025-09.27,57.45,76.9
00009,60000,71801,IRYO,IRYO,2025-07-16 09:57:00,2025-07-16 12:49:00,0 days 02:52:00,00009_16-07-2025-09.57,34.77,35.6
00011,60000,71801,OUIGO,OUIGO,2025-07-16 10:02:00,2025-07-16 13:04:00,0 days 03:02:00,00011_16-07-2025-10.02,39.0,50.31
00012,60000,71801,AVLO,AVLO,2025-07-16 10:27:00,2025-07-16 13:19:00,0 days 02:52:00,00012_16-07-2025-10.27,39.0,53.3
00009,60000,71801,IRYO,IRYO,2025-07-16 11:22:00,2025-07-16 14:14:00,0 days 02:52:00,00009_16-07-2025-11.22,39.56,42.69
00006,60000,71801,AVE,AVE,2025-07-16 11:27:00,2025-07-16 14:46:00,0 days 03:19:00,00006_16-07-2025-11.27,40.2,46.27
00009,60000,71801,IRYO,IRYO,2025-07-16 12:22:00,2025-07-16 15:14:00,0 days 02:52:00,00009_16-07-2025-12.22,35.57,35.49
00013,60000,71801,AVE,AVE,2025-07-16 12:27:00,2025-07-16 15:44:00,0 days 03:17:00,00013_16-07-2025-12.27,40.7,25.73
00004,60000,71801,AVE,AVE,2025-07-16 12:57:00,2025-07-16 15:34:00,0 days 02:37:00,00004_16-07-2025-12.57,40.7,65.78
00014,60000,71801,AVE INT,AVE INT,2025-07-16 13:18:00,2025-07-16 16:22:00,0 days 03:04:00,00014_16-07-2025-13.18,40.2,57.89
00009,60000,71801,IRYO,IRYO,2025-07-16 14:02:00,2025-07-16 16:54:00,0 days 02:52:00,00009_16-07-2025-14.02,35.57,32.69
00015,60000,71801,OUIGO,OUIGO,2025-07-16 14:12:00,2025-07-16 16:49:00,0 days 02:37:00,00015_16-07-2025-14.12,33.0,19.85
00016,60000,71801,AVE,AVE,2025-07-16 14:27:00,2025-07-16 17:24:00,0 days 02:57:00,00016_16-07-2025-14.27,34.45,24.3
00017,60000,71801,IRYO,IRYO,2025-07-16 14:42:00,2025-07-16 17:41:00,0 days 02:59:00,00017_16-07-2025-14.42,50.78,55.87
00004,60000,71801,AVE,AVE,2025-07-16 14:57:00,2025-07-16 17:34:00,0 days 02:37:00,00004_16-07-2025-14.57,40.7,66.74
00018,60000,71801,AVLO,AVLO,2025-07-16 15:27:00,2025-07-16 18:46:00,0 days 03:19:00,00018_16-07-2025-15.27,29.0,34.02
00004,60000,71801,AVE,AVE,2025-07-16 15:57:00,2025-07-16 18:34:00,0 days 02:37:00,00004_16-07-2025-15.57,40.7,49.97
00007,60000,71801,AVE,AVE,2025-07-16 16:27:00,2025-07-16 19:19:00,0 days 02:52:00,00007_16-07-2025-16.27,45.95,78.44
00002,60000,71801,IRYO,IRYO,2025-07-16 16:37:00,2025-07-16 19:14:00,0 days 02:37:00,00002_16-07-2025-16.37,35.57,58.85
00004,60000,71801,AVE,AVE,2025-07-16 16:57:00,2025-07-16 19:34:00,0 days 02:37:00,00004_16-07-2025-16.57,108.5,160.0
00015,60000,71801,OUIGO,OUIGO,2025-07-16 17:17:00,2025-07-16 19:54:00,0 days 02:37:00,00015_16-07-2025-17.17,39.0,64.14
00009,60000,71801,IRYO,IRYO,2025-07-16 17:22:00,2025-07-16 20:14:00,0 days 02:52:00,00009_16-07-2025-17.22,31.2,46.77
00006,60000,71801,AVE,AVE,2025-07-16 17:27:00,2025-07-16 20:46:00,0 days 03:19:00,00006_16-07-2025-17.27,45.95,61.04
00004,60000,71801,AVE,AVE,2025-07-16 17:57:00,2025-07-16 20:34:00,0 days 02:37:00,00004_16-07-2025-17.57,45.95,57.17
00016,60000,71801,AVE,AVE,2025-07-16 18:27:00,2025-07-16 21:24:00,0 days 02:57:00,00016_16-07-2025-18.27,57.45,86.71
00002,60000,71801,IRYO,IRYO,2025-07-16 18:32:00,2025-07-16 21:09:00,0 days 02:37:00,00002_16-07-2025-18.32,35.57,44.91
00004,60000,71801,AVE,AVE,2025-07-16 18:57:00,2025-07-16 21:34:00,0 days 02:37:00,00004_16-07-2025-18.57,94.9,144.08
00009,60000,71801,IRYO,IRYO,2025-07-16 19:29:00,2025-07-16 22:21:00,0 days 02:52:00,00009_16-07-2025-19.29,34.77,36.08
00019,60000,71801,AVLO,AVLO,2025-07-16 19:34:00,2025-07-16 22:55:00,0 days 03:21:00,00019_16-07-2025-19.34,25.0,38.84
00004,60000,71801,AVE,AVE,2025-07-16 20:05:00,2025-07-16 22:42:00,0 days 02:37:00,00004_16-07-2025-20.05,40.7,76.9
00009,60000,71801,IRYO,IRYO,2025-07-16 20:22:00,2025-07-16 23:14:00,0 days 02:52:00,00009_16-07-2025-20.22,29.26,32.68
00020,60000,71801,AVE,AVE,2025-07-16 20:27:00,2025-07-16 23:48:00,0 days 03:21:00,00020_16-07-2025-20.27,34.45,46.96
00005,60000,71801,OUIGO,OUIGO,2025-07-16 21:02:00,2025-07-16 23:54:00,0 days 02:52:00,00005_16-07-2025-21.02,33.0,42.48
00007,60000,71801,AVE,AVE,2025-07-16 21:07:00,2025-07-16 23:59:00,0 days 02:52:00,00007_16-07-2025-21.07,45.85,70.04
00001,60000,71801,AVLO,AVLO,2025-07-17 06:12:00,2025-07-17 08:49:00,0 days 02:37:00,00001_17-07-2025-06.12,25.0,29.76
00002,60000,71801,IRYO,IRYO,2025-07-17 06:22:00,2025-07-17 08:59:00,0 days 02:37:00,00002_17-07-2025-06.22,29.26,37.27
00003,60000,71801,AVE,AVE,2025-07-17 06:27:00,2025-07-17 09:25:00,0 days 02:58:00,00003_17-07-2025-06.27,34.45,60.83
00004,60000,71801,AVE,AVE,2025-07-17 06:57:00,2025-07-17 09:34:00,0 days 02:37:00,00004_17-07-2025-06.57,54.25,71.86
00005,60000,71801,OUIGO,OUIGO,2025-07-17 07:02:00,2025-07-17 09:54:00,0 days 02:52:00,00005_17-07-2025-07.02,33.0,35.8
00002,60000,71801,IRYO,IRYO,2025-07-17 07:22:00,2025-07-17 09:59:00,0 days 02:37:00,00002_17-07-2025-07.22,31.04,16.13
00006,60000,71801,AVE,AVE,2025-07-17 07:27:00,2025-07-17 10:46:00,0 days 03:19:00,00006_17-07-2025-07.27,34.45,49.33
00004,60000,71801,AVE,AVE,2025-07-17 07:57:00,2025-07-17 10:34:00,0 days 02:37:00,00004_17-07-2025-07.57,40.7,62.98
00007,60000,71801,AVE,AVE,2025-07-17 08:27:00,2025-07-17 11:19:00,0 days 02:52:00,00007_17-07-2025-08.27,45.95,77.57
00002,60000,71801,IRYO,IRYO,2025-07-17 08:32:00,2025-07-17 11:09:00,0 days 02:37:00,00002_17-07-2025-08.32,44.01,35.92
00008,60000,71801,AVE,AVE,2025-07-17 08:57:00,2025-07-17 11:41:00,0 days 02:44:00,00008_17-07-2025-08.57,54.25,104.09
00009,60000,71801,IRYO,IRYO,2025-07-17 09:22:00,2025-07-17 12:14:00,0 days 02:52:00,00009_17-07-2025-09.22,55.5,46.23
00010,60000,71801,AVE,AVE,2025-07-17 09:27:00,2025-07-17 12:41:00,0 days 03:14:00,00010_17-07-2025-09.27,45.95,59.71
00009,60000,71801,IRYO,IRYO,2025-07-17 09:57:00,2025-07-17 12:49:00,0 days 02:52:00,00009_17-07-2025-09.57,50.78,54.16
00011,60000,71801,OUIGO,OUIGO,2025-07-17 10:02:00,2025-07-17 13:04:00,0 days 03:02:00,00011_17-07-2025-10.02,45.0,37.99
00012,60000,71801,AVLO,AVLO,2025-07-17 10:27:00,2025-07-17 13:19:00,0 days 02:52:00,00012_17-07-2025-10.27,45.0,57.42
00009,60000,71801,IRYO,IRYO,2025-07-17 11:22:00,2025-07-17 14:14:00,0 days 02:52:00,00009_17-07-2025-11.22,54.46,66.71
00006,60000,71801,AVE,AVE,2025-07-17 11:27:00,2025-07-17 14:46:00,0 days 03:19:00,00006_17-07-2025-11.27,45.95,69.53
00009,60000,71801,IRYO,IRYO,2025-07-17 12:22:00,2025-07-17 15:14:00,0 days 02:52:00,00009_17-07-2025-12.22,48.96,35.1
00013,60000,71801,AVE,AVE,2025-07-17 12:27:00,2025-07-17 15:44:00,0 days 03:17:00,00013_17-07-2025-12.27,40.7,52.66
00004,60000,71801,AVE,AVE,2025-07-17 12:57:00,2025-07-17 15:34:00,0 days 02:37:00,00004_17-07-2025-12.57,47.45,83.39
00014,60000,71801,AVE INT,AVE INT,2025-07-17 13:18:00,2025-07-17 16:22:00,0 days 03:04:00,00014_17-07-2025-13.18,45.95,66.17
00004,60000,71801,AVE,AVE,2025-07-17 13:57:00,2025-07-17 16:34:00,0 days 02:37:00,00004_17-07-2025-13.57,,
00009,60000,71801,IRYO,IRYO,2025-07-17 14:02:00,2025-07-17 16:54:00,0 days 02:52:00,00009_17-07-2025-14.02,39.56,
00015,60000,71801,OUIGO,OUIGO,2025-07-17 14:12:00,2025-07-17 16:49:00,0 days 02:37:00,00015_17-07-2025-14.12,33.0,
00016,60000,71801,AVE,AVE,2025-07-17 14:27:00,2025-07-17 17:24:00,0 days 02:57:00,00016_17-07-2025-14.27,68.95,94.73
00017,60000,71801,IRYO,IRYO,2025-07-17 14:42:00,2025-07-17 17:41:00,0 days 02:59:00,00017_17-07-2025-14.42,41.04,39.8
00004,60000,71801,AVE,AVE,2025-07-17 14:57:00,2025-07-17 17:34:00,0 days 02:37:00,00004_17-07-2025-14.57,67.8,94.38
00018,60000,71801,AVLO,AVLO,2025-07-17 15:27:00,2025-07-17 18:46:00,0 days 03:19:00,00018_17-07-2025-15.27,35.0,36.44
00004,60000,71801,AVE,AVE,2025-07-17 15:57:00,2025-07-17 18:34:00,0 days 02:37:00,00004_17-07-2025-15.57,81.35,126.2
00007,60000,71801,AVE,AVE,2025-07-17 16:27:00,2025-07-17 19:19:00,0 days 02:52:00,00007_17-07-2025-16.27,57.45,92.1
00002,60000,71801,IRYO,IRYO,2025-07-17 16:37:00,2025-07-17 19:14:00,0 days 02:37:00,00002_17-07-2025-16.37,39.56,43.57
00004,60000,71801,AVE,AVE,2025-07-17 16:57:00,2025-07-17 19:34:00,0 days 02:37:00,00004_17-07-2025-16.57,122.05,160.0
00015,60000,71801,OUIGO,OUIGO,2025-07-17 17:17:00,2025-07-17 19:54:00,0 days 02:37:00,00015_17-07-2025-17.17,39.0,57.33
